"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"SG",2020-10-17,90,3205,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,2411,TRUE,1620,1585,1011,1426,206,220.36,TRUE,1,510734,17.62,40.33,43.15,627.53,NA,NA,NA,472.07,310.34,197.95,279.21,51,9.98999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",90,0,203
"SG",2020-10-18,59,3264,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,2470,TRUE,1620,1644,1044,1478,234.43,222.93,TRUE,1,510734,11.55,45.9,43.65,639.08,NA,NA,NA,483.62,321.89,204.41,289.39,33,6.46000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",59,0,203
"SG",2020-10-19,390,3654,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,2860,TRUE,1620,2034,1246,1793,259.43,259.07,TRUE,1,510734,76.36,50.8,50.73,715.44,NA,NA,NA,559.98,398.25,243.96,351.06,202,39.55,"COVID19Cases","","2021-01-12_07-57-58","day",390,0,203
"SG",2020-10-20,349,4003,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,3209,TRUE,1620,2383,1442,2091,289,285.79,TRUE,1,510734,68.33,56.59,55.96,783.77,NA,NA,NA,628.31,466.58,282.34,409.41,196,38.38,"COVID19Cases","","2021-01-12_07-57-58","day",349,0,203
"SG",2020-10-21,390,4393,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,3599,TRUE,1620,2773,1641,2404,296.29,304,TRUE,1,510734,76.36,58.01,59.52,860.13,NA,NA,NA,704.67,542.94,321.3,470.7,199,38.96,"COVID19Cases","","2021-01-12_07-57-58","day",390,0,203
"SG",2020-10-22,342,4735,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,3941,TRUE,1620,3115,1816,2677,296.71,325.43,TRUE,1,510734,66.96,58.09,63.72,927.1,NA,NA,NA,771.63,609.91,355.57,524.15,175,34.27,"COVID19Cases","","2021-01-12_07-57-58","day",342,0,203
"SG",2020-10-23,403,5138,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,4344,TRUE,1620,3518,2023,2983,340.14,346.07,TRUE,1,510734,78.91,66.6,67.76,1006,NA,NA,NA,850.54,688.81,396.1,584.06,207,40.53,"COVID19Cases","","2021-01-12_07-57-58","day",403,0,203
"SG",2020-10-24,141,5279,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,4485,TRUE,1620,3659,2074,3085,365.57,351.57,TRUE,1,510734,27.61,71.58,68.84,1033.61,NA,NA,NA,878.15,716.42,406.08,604.03,51,9.97999999999996,"COVID19Cases","","2021-01-12_07-57-58","day",141,0,203
"SG",2020-10-25,62,5341,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,4547,TRUE,1620,3721,2077,3121,373.57,354.14,TRUE,1,510734,12.14,73.14,69.34,1045.75,NA,NA,NA,890.29,728.56,406.67,611.08,3,0.590000000000032,"COVID19Cases","","2021-01-12_07-57-58","day",62,0,203
"SG",2020-10-26,694,6035,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,5241,TRUE,1620,4415,2381,3627,391.43,376,TRUE,1,510734,135.88,76.64,73.62,1181.63,NA,NA,NA,1026.17,864.44,466.19,710.15,304,59.52,"COVID19Cases","","2021-01-12_07-57-58","day",694,0,203
"SG",2020-10-27,527,6562,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,5768,TRUE,1620,4942,2559,4001,403.14,387.93,TRUE,1,510734,103.18,78.93,75.96,1284.82,NA,NA,NA,1129.36,967.63,501.04,783.38,178,34.85,"COVID19Cases","","2021-01-12_07-57-58","day",527,0,203
"SG",2020-10-28,446,7008,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,6214,TRUE,1620,5388,2615,4256,406.86,392.79,TRUE,1,510734,87.33,79.66,76.91,1372.14,NA,NA,NA,1216.68,1054.95,512.01,833.31,56,10.97,"COVID19Cases","","2021-01-12_07-57-58","day",446,0,203
"SG",2020-10-29,467,7475,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,6681,TRUE,1620,5855,2740,4556,411.57,391.36,TRUE,1,510734,91.44,80.58,76.63,1463.58,NA,NA,NA,1308.12,1146.39,536.48,892.05,125,24.47,"COVID19Cases","","2021-01-12_07-57-58","day",467,0,203
"SG",2020-10-30,485,7960,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,7166,TRUE,1620,6340,2822,4845,411.86,395.79,TRUE,1,510734,94.96,80.64,77.49,1558.54,NA,NA,NA,1403.08,1241.35,552.54,948.63,82,16.0599999999999,"COVID19Cases","","2021-01-12_07-57-58","day",485,0,203
"SG",2020-10-31,167,8127,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,7333,TRUE,1620,6507,2848,4922,410.29,395.07,TRUE,1,510734,32.7,80.33,77.35,1591.24,NA,NA,NA,1435.78,1274.05,557.63,963.71,26,5.09000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",167,0,203
"SG",2020-11-01,95,8222,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,7428,TRUE,1620,6602,2881,4958,412,396.07,TRUE,1,510734,18.6,80.67,77.55,1609.84,NA,NA,NA,1454.38,1292.65,564.09,970.76,33,6.46000000000004,"COVID19Cases","","2021-01-12_07-57-58","day",95,0,203
"SG",2020-11-02,696,8918,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,8124,TRUE,1620,7298,2883,5264,391.29,389.86,TRUE,1,510734,136.27,76.61,76.33,1746.11,NA,NA,NA,1590.65,1428.92,564.48,1030.67,2,0.389999999999986,"COVID19Cases","","2021-01-12_07-57-58","day",696,0,203
"SG",2020-11-03,516,9434,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,8640,TRUE,1620,7814,2872,5431,388.43,381.71,TRUE,1,510734,101.03,76.05,74.74,1847.15,NA,NA,NA,1691.68,1529.95,562.33,1063.37,-11,-2.14999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",516,0,203
"SG",2020-11-04,458,9892,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,9098,TRUE,1620,8272,2884,5499,383.29,375.21,TRUE,1,510734,89.67,75.05,73.46,1936.82,NA,NA,NA,1781.36,1619.63,564.68,1076.69,12,2.34999999999991,"COVID19Cases","","2021-01-12_07-57-58","day",458,0,203
"SG",2020-11-05,322,10214,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,9420,TRUE,1620,8594,2739,5479,380.57,364.71,TRUE,1,510734,63.05,74.51,71.41,1999.87,NA,NA,NA,1844.4,1682.68,536.29,1072.77,-145,-28.39,"COVID19Cases","","2021-01-12_07-57-58","day",322,0,203
"SG",2020-11-06,465,10679,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,9885,TRUE,1620,9059,2719,5541,367.86,354.5,TRUE,1,510734,91.05,72.03,69.41,2090.91,NA,NA,NA,1935.45,1773.72,532.37,1084.91,-20,-3.91999999999996,"COVID19Cases","","2021-01-12_07-57-58","day",465,0,203
"SG",2020-11-07,131,10810,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,10016,TRUE,1620,9190,2683,5531,353.14,350.64,TRUE,1,510734,25.65,69.14,68.65,2116.56,NA,NA,NA,1961.1,1799.37,525.32,1082.95,-36,-7.04999999999995,"COVID19Cases","","2021-01-12_07-57-58","day",131,0,203
"SG",2020-11-08,76,10886,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,10092,TRUE,1620,9266,2664,5545,338.43,349.36,TRUE,1,510734,14.88,66.26,68.4,2131.44,NA,NA,NA,1975.98,1814.25,521.6,1085.69,-19,-3.72000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",76,0,203
"SG",2020-11-09,607,11493,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,10699,TRUE,1620,9873,2575,5458,338.14,337.79,TRUE,1,510734,118.85,66.21,66.14,2250.29,NA,NA,NA,2094.83,1933.1,504.18,1068.66,-89,-17.42,"COVID19Cases","","2021-01-12_07-57-58","day",607,0,203
"SG",2020-11-10,413,11906,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,11112,TRUE,1620,10286,2472,5344,320.57,329.71,TRUE,1,510734,80.86,62.77,64.56,2331.15,NA,NA,NA,2175.69,2013.96,484.01,1046.34,-103,-20.17,"COVID19Cases","","2021-01-12_07-57-58","day",413,0,203
"SG",2020-11-11,355,12261,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,11467,TRUE,1620,10641,2369,5253,318,320.79,TRUE,1,510734,69.51,62.26,62.81,2400.66,NA,NA,NA,2245.2,2083.47,463.84,1028.52,-103,-20.17,"COVID19Cases","","2021-01-12_07-57-58","day",355,0,203
"SG",2020-11-12,320,12581,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,11787,TRUE,1620,10961,2367,5106,318.14,319.29,TRUE,1,510734,62.65,62.29,62.52,2463.32,NA,NA,NA,2307.85,2146.13,463.45,999.74,-2,-0.389999999999986,"COVID19Cases","","2021-01-12_07-57-58","day",320,0,203
"SG",2020-11-13,342,12923,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,12129,TRUE,1620,11303,2244,4963,307.71,310.64,TRUE,1,510734,66.96,60.25,60.82,2530.28,NA,NA,NA,2374.82,2213.09,439.37,971.74,-123,-24.08,"COVID19Cases","","2021-01-12_07-57-58","day",342,0,203
"SG",2020-11-14,113,13036,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,12242,TRUE,1620,11416,2226,4909,306.29,309.21,TRUE,1,510734,22.13,59.97,60.54,2552.4,NA,NA,NA,2396.94,2235.21,435.84,961.17,-18,-3.53000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",113,0,203
"SG",2020-11-15,77,13113,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,12319,TRUE,1620,11493,2227,4891,303.14,308.07,TRUE,1,510734,15.08,59.35,60.32,2567.48,NA,NA,NA,2412.02,2250.29,436.04,957.64,1,0.200000000000045,"COVID19Cases","","2021-01-12_07-57-58","day",77,0,203
"SG",2020-11-16,534,13647,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,12853,TRUE,1620,12027,2154,4729,300.43,299.79,TRUE,1,510734,104.56,58.82,58.7,2672.04,NA,NA,NA,2516.57,2354.85,421.75,925.92,-73,-14.29,"COVID19Cases","","2021-01-12_07-57-58","day",534,0,203
"SG",2020-11-17,403,14050,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,13256,TRUE,1620,12430,2144,4616,300.71,295.43,TRUE,1,510734,78.91,58.88,57.84,2750.94,NA,NA,NA,2595.48,2433.75,419.79,903.8,-10,-1.95999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",403,0,203
"SG",2020-11-18,333,14383,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,13589,TRUE,1620,12763,2122,4491,300.43,293.79,TRUE,1,510734,65.2,58.82,57.52,2816.14,NA,NA,NA,2660.68,2498.95,415.48,879.32,-22,-4.31,"COVID19Cases","","2021-01-12_07-57-58","day",333,0,203
"SG",2020-11-19,301,14684,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,13890,TRUE,1620,13064,2103,4470,298,287.79,TRUE,1,510734,58.93,58.35,56.35,2875.08,NA,NA,NA,2719.62,2557.89,411.76,875.21,-19,-3.72000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",301,0,203
"SG",2020-11-20,344,15028,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,14234,TRUE,1620,13408,2105,4349,291.86,292.57,TRUE,1,510734,67.35,57.15,57.28,2942.43,NA,NA,NA,2786.97,2625.24,412.15,851.52,2,0.389999999999986,"COVID19Cases","","2021-01-12_07-57-58","day",344,0,203
"SG",2020-11-21,111,15139,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,14345,TRUE,1620,13519,2103,4329,284.57,294.86,TRUE,1,510734,21.73,55.72,57.73,2964.17,NA,NA,NA,2808.7,2646.97,411.76,847.6,-2,-0.389999999999986,"COVID19Cases","","2021-01-12_07-57-58","day",111,0,203
"SG",2020-11-22,60,15199,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,14405,TRUE,1620,13579,2086,4313,284.43,295.43,TRUE,1,510734,11.75,55.69,57.84,2975.91,NA,NA,NA,2820.45,2658.72,408.43,844.47,-17,-3.32999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",60,0,203
"SG",2020-11-23,491,15690,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,14896,TRUE,1620,14070,2043,4197,275.14,298.71,TRUE,1,510734,96.14,53.87,58.49,3072.05,NA,NA,NA,2916.59,2754.86,400.01,821.76,-43,-8.42000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",491,0,203
"SG",2020-11-24,352,16042,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,15248,TRUE,1620,14422,1992,4136,284.43,296.5,TRUE,1,510734,68.92,55.69,58.05,3140.97,NA,NA,NA,2985.51,2823.78,390.03,809.81,-51,-9.98000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",352,0,203
"SG",2020-11-25,332,16374,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,15580,TRUE,1620,14754,1991,4113,289.29,301.07,TRUE,1,510734,65,56.64,58.95,3205.97,NA,NA,NA,3050.51,2888.78,389.83,805.31,-1,-0.199999999999989,"COVID19Cases","","2021-01-12_07-57-58","day",332,0,203
"SG",2020-11-26,236,16610,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,15816,TRUE,1620,14990,1926,4029,292.86,304.21,TRUE,1,510734,46.21,57.34,59.56,3252.18,NA,NA,NA,3096.72,2934.99,377.1,788.86,-65,-12.73,"COVID19Cases","","2021-01-12_07-57-58","day",236,0,203
"SG",2020-11-27,409,17019,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,16225,TRUE,1620,15399,1991,4096,305.57,309.21,TRUE,1,510734,80.08,59.83,60.54,3332.26,NA,NA,NA,3176.8,3015.07,389.83,801.98,65,12.73,"COVID19Cases","","2021-01-12_07-57-58","day",409,0,203
"SG",2020-11-28,145,17164,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,16370,TRUE,1620,15544,2025,4128,308.43,311.29,TRUE,1,510734,28.39,60.39,60.95,3360.65,NA,NA,NA,3205.19,3043.46,396.49,808.25,34,6.66000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",145,0,203
"SG",2020-11-29,85,17249,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,16455,TRUE,1620,15629,2050,4136,317.71,312.29,TRUE,1,510734,16.64,62.21,61.15,3377.3,NA,NA,NA,3221.83,3060.11,401.38,809.81,25,4.88999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",85,0,203
"SG",2020-11-30,580,17829,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,17035,TRUE,1620,16209,2139,4182,333.29,321.07,TRUE,1,510734,113.56,65.26,62.86,3490.86,NA,NA,NA,3335.4,3173.67,418.81,818.82,89,17.43,"COVID19Cases","","2021-01-12_07-57-58","day",580,0,203
"SG",2020-12-01,372,18201,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,17407,TRUE,1620,16581,2159,4151,334,331.21,TRUE,1,510734,72.84,65.4,64.85,3563.69,NA,NA,NA,3408.23,3246.5,422.72,812.75,20,3.91000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",372,0,203
"SG",2020-12-02,397,18598,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,17804,TRUE,1620,16978,2224,4215,333.29,338.21,TRUE,1,510734,77.73,65.26,66.22,3641.43,NA,NA,NA,3485.96,3324.24,435.45,825.28,65,12.73,"COVID19Cases","","2021-01-12_07-57-58","day",397,0,203
"SG",2020-12-03,345,18943,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,18149,TRUE,1620,17323,2333,4259,331.71,349.93,TRUE,1,510734,67.55,64.95,68.52,3708.98,NA,NA,NA,3553.51,3391.79,456.79,833.9,109,21.34,"COVID19Cases","","2021-01-12_07-57-58","day",345,0,203
"SG",2020-12-04,414,19357,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,18563,TRUE,1620,17737,2338,4329,336.57,348.21,TRUE,1,510734,81.06,65.9,68.18,3790.04,NA,NA,NA,3634.57,3472.84,457.77,847.6,5,0.979999999999961,"COVID19Cases","","2021-01-12_07-57-58","day",414,0,203
"SG",2020-12-05,140,19497,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,18703,TRUE,1620,17877,2333,4358,354,349.71,TRUE,1,510734,27.41,69.31,68.47,3817.45,NA,NA,NA,3661.98,3500.26,456.79,853.28,-5,-0.979999999999961,"COVID19Cases","","2021-01-12_07-57-58","day",140,0,203
"SG",2020-12-06,74,19571,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,18777,TRUE,1620,17951,2322,4372,358.71,351.43,TRUE,1,510734,14.49,70.23,68.81,3831.94,NA,NA,NA,3676.47,3514.75,454.64,856.02,-11,-2.15000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",74,0,203
"SG",2020-12-07,614,20185,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,19391,TRUE,1620,18565,2356,4495,366.57,356.21,TRUE,1,510734,120.22,71.77,69.74,3952.16,NA,NA,NA,3796.69,3634.96,461.3,880.11,34,6.66000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",614,0,203
"SG",2020-12-08,494,20679,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,19885,TRUE,1620,19059,2478,4637,362.43,361.43,TRUE,1,510734,96.72,70.96,70.77,4048.88,NA,NA,NA,3893.42,3731.69,485.18,907.91,122,23.88,"COVID19Cases","","2021-01-12_07-57-58","day",494,0,203
"SG",2020-12-09,430,21109,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,20315,TRUE,1620,19489,2511,4735,366.14,361.07,TRUE,1,510734,84.19,71.69,70.7,4133.07,NA,NA,NA,3977.61,3815.88,491.65,927.1,33,6.46999999999997,"COVID19Cases","","2021-01-12_07-57-58","day",430,0,203
"SG",2020-12-10,400,21509,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,20715,TRUE,1620,19889,2566,4899,371.14,361.29,TRUE,1,510734,78.32,72.67,70.74,4211.39,NA,NA,NA,4055.93,3894.2,502.41,959.21,55,10.76,"COVID19Cases","","2021-01-12_07-57-58","day",400,0,203
"SG",2020-12-11,385,21894,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,21100,TRUE,1620,20274,2537,4875,375.86,359.36,TRUE,1,510734,75.38,73.59,70.36,4286.77,NA,NA,NA,4131.31,3969.58,496.74,954.51,-29,-5.67000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",385,0,203
"SG",2020-12-12,166,22060,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,21266,TRUE,1620,20440,2563,4896,368.86,358.71,TRUE,1,510734,32.5,72.22,70.23,4319.27,NA,NA,NA,4163.81,4002.08,501.83,958.62,26,5.08999999999997,"COVID19Cases","","2021-01-12_07-57-58","day",166,0,203
"SG",2020-12-13,109,22169,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,21375,TRUE,1620,20549,2598,4920,363.43,359.21,TRUE,1,510734,21.34,71.16,70.33,4340.62,NA,NA,NA,4185.15,4023.43,508.68,963.32,35,6.85000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",109,0,203
"SG",2020-12-14,647,22816,FALSE,28594,0,FALSE,26809,0,FALSE,22816,0,TRUE,794,22022,TRUE,1620,21196,2631,4987,356,356.86,TRUE,1,510734,126.68,69.7,69.87,4467.3,NA,NA,NA,4311.83,4150.11,515.14,976.44,33,6.45999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",647,0,203
"SG",2020-12-15,445,23261,FALSE,28594,0,FALSE,26809,0,TRUE,22816,445,TRUE,794,22467,TRUE,1620,21641,2582,5060,356.29,349.71,TRUE,1,510734,87.13,69.76,68.47,4554.43,NA,NA,87.13,4398.96,4237.24,505.55,990.73,-49,-9.58999999999997,"COVID19Cases","","2021-01-12_07-57-58","day",445,0,203
"SG",2020-12-16,392,23653,FALSE,28594,0,FALSE,26809,0,TRUE,22816,837,TRUE,794,22859,TRUE,1620,22033,2544,5055,351.29,342.14,TRUE,1,510734,76.75,68.78,66.99,4631.18,NA,NA,163.88,4475.72,4313.99,498.11,989.75,-38,-7.44,"COVID19Cases","","2021-01-12_07-57-58","day",392,0,203
"SG",2020-12-17,348,24001,FALSE,28594,0,FALSE,26809,0,TRUE,22816,1185,TRUE,794,23207,TRUE,1620,22381,2492,5058,347.29,326.79,TRUE,1,510734,68.14,68,63.98,4699.32,NA,NA,232.02,4543.85,4382.12,487.93,990.34,-52,-10.18,"COVID19Cases","","2021-01-12_07-57-58","day",348,0,203
"SG",2020-12-18,387,24388,FALSE,28594,0,FALSE,26809,0,TRUE,22816,1572,TRUE,794,23594,TRUE,1620,22768,2494,5031,337.86,303.43,TRUE,1,510734,75.77,66.15,59.41,4775.09,NA,NA,307.79,4619.63,4457.9,488.32,985.05,2,0.389999999999986,"COVID19Cases","","2021-01-12_07-57-58","day",387,0,203
"SG",2020-12-19,131,24519,FALSE,28594,0,FALSE,26809,0,TRUE,22816,1703,TRUE,794,23725,TRUE,1620,22899,2459,5022,330.57,299.64,TRUE,1,510734,25.65,64.72,58.67,4800.74,NA,NA,333.44,4645.28,4483.55,481.46,983.29,-35,-6.86000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",131,0,203
"SG",2020-12-20,81,24600,FALSE,28594,0,FALSE,26809,0,TRUE,22816,1784,TRUE,794,23806,TRUE,1620,22980,2431,5029,320.86,297.64,TRUE,1,510734,15.86,62.82,58.28,4816.6,NA,NA,349.3,4661.13,4499.41,475.98,984.66,-28,-5.47999999999996,"COVID19Cases","","2021-01-12_07-57-58","day",81,0,203
"SG",2020-12-21,581,25181,FALSE,28594,0,FALSE,26809,0,TRUE,22816,2365,TRUE,794,24387,TRUE,1620,23561,2365,4996,297.57,285.21,TRUE,1,510734,113.76,58.26,55.84,4930.36,NA,NA,463.06,4774.89,4613.16,463.06,978.2,-66,-12.92,"COVID19Cases","","2021-01-12_07-57-58","day",581,0,203
"SG",2020-12-22,394,25575,FALSE,28594,0,FALSE,26809,0,TRUE,22816,2759,TRUE,794,24781,TRUE,1620,23955,2314,4896,250.57,282.29,TRUE,1,510734,77.14,49.06,55.27,5007.5,NA,NA,540.2,4852.04,4690.31,453.07,958.62,-51,-9.99000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",394,0,203
"SG",2020-12-23,324,25899,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3083,TRUE,794,25105,TRUE,1620,24279,2246,4790,248,278.71,TRUE,1,510734,63.44,48.56,54.57,5070.94,NA,NA,603.64,4915.47,4753.75,439.76,937.87,-68,-13.31,"COVID19Cases","","2021-01-12_07-57-58","day",324,0,203
"SG",2020-12-24,185,26084,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3268,TRUE,794,25290,TRUE,1620,24464,2083,4575,248,268.21,TRUE,1,510734,36.22,48.56,52.51,5107.16,NA,NA,639.86,4951.7,4789.97,407.84,895.77,-163,-31.92,"COVID19Cases","","2021-01-12_07-57-58","day",185,0,203
"SG",2020-12-25,58,26142,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3326,TRUE,794,25348,TRUE,1620,24522,1754,4248,232.57,244.93,TRUE,1,510734,11.36,45.54,47.96,5118.52,NA,NA,651.22,4963.05,4801.33,343.43,831.74,-329,-64.41,"COVID19Cases","","2021-01-12_07-57-58","day",58,0,203
"SG",2020-12-26,113,26255,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3439,TRUE,794,25461,TRUE,1620,24635,1736,4195,234,246.71,TRUE,1,510734,22.13,45.82,48.3,5140.64,NA,NA,673.34,4985.18,4823.45,339.9,821.37,-18,-3.53000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",113,0,203
"SG",2020-12-27,81,26336,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3520,TRUE,794,25542,TRUE,1620,24716,1736,4167,236.57,246.71,TRUE,1,510734,15.86,46.32,48.3,5156.5,NA,NA,689.2,5001.04,4839.31,339.9,815.88,0,0,"COVID19Cases","","2021-01-12_07-57-58","day",81,0,203
"SG",2020-12-28,473,26809,FALSE,28594,0,FALSE,26809,0,TRUE,22816,3993,TRUE,794,26015,TRUE,1620,25189,1628,3993,238.86,243.79,TRUE,1,510734,92.61,46.77,47.73,5249.11,NA,NA,781.82,5093.65,4931.92,318.76,781.82,-108,-21.14,"COVID19Cases","","2021-01-12_07-57-58","day",472,1,203
"SG",2020-12-29,404,27213,FALSE,28594,0,TRUE,26809,404,TRUE,22816,4397,TRUE,794,26419,TRUE,1620,25593,1638,3952,239.29,239.71,TRUE,1,510734,79.1,46.85,46.93,5328.21,NA,79.1,860.92,5172.75,5011.02,320.71,773.79,10,1.94999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",404,0,203
"SG",2020-12-30,342,27555,FALSE,28594,0,TRUE,26809,746,TRUE,22816,4739,TRUE,794,26761,TRUE,1620,25935,1656,3902,245.43,236.36,TRUE,1,510734,66.96,48.05,46.28,5395.18,NA,146.06,927.88,5239.71,5077.99,324.24,764,18,3.53000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",342,0,203
"SG",2020-12-31,201,27756,FALSE,28594,0,TRUE,26809,947,TRUE,22816,4940,TRUE,794,26962,TRUE,1620,26136,1672,3755,245.43,237.14,TRUE,1,510734,39.36,48.05,46.43,5434.53,NA,185.42,967.24,5279.07,5117.34,327.37,735.22,16,3.13,"COVID19Cases","","2021-01-12_07-57-58","day",200,1,203
"SG",2021-01-01,61,27817,FALSE,28594,0,TRUE,26809,1008,TRUE,22816,5001,TRUE,794,27023,TRUE,1620,26197,1675,3429,255,250.64,TRUE,1,510734,11.94,49.93,49.07,5446.48,NA,197.36,979.18,5291.01,5129.28,327.96,671.39,3,0.589999999999975,"COVID19Cases","","2021-01-12_07-57-58","day",61,0,203
